pool,venue,track_asset,from_ts,to_ts,days,sqrtk_per_lp_from,sqrtk_per_lp_to,growth_pct,fee_apr_pct,reserve_a_to,reserve_b_to,lp_supply_to,venue_verified,source
MIN2-NIGHT-MIN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9c5c5cbc113be07ff0bf1fe31ffb204f9589bb89c87819076dc8269406afb10f,1784231249,1785446244,14.062,1.144331747005786020,1.167526916026635644,2.026962,68.3459,1019152178933,6256642764290,2162834539853,True,deep
MIN2-NIGHT-MIN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9c5c5cbc113be07ff0bf1fe31ffb204f9589bb89c87819076dc8269406afb10f,1784840436,1785446244,7.012,1.163858324381641275,1.167526916026635644,0.315209,17.8011,1019152178933,6256642764290,2162834539853,True,deep
MIN2-ADA-ATLAS,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c71a87b654d5b109bd1e860ee1b0bedcf15a91b558db895d788720bb86462b100,1782845689,1785440480,30.032,1.009908494620536687,1.013888001127625927,0.394046,4.8957,94911672891,127421054762,108465201794,True,deep
MIN2-ADA-ATLAS,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c71a87b654d5b109bd1e860ee1b0bedcf15a91b558db895d788720bb86462b100,1784231029,1785440480,13.998,1.012701166351610285,1.013888001127625927,0.117195,3.1011,94911672891,127421054762,108465201794,True,deep
MIN2-ADA-ATLAS,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c71a87b654d5b109bd1e860ee1b0bedcf15a91b558db895d788720bb86462b100,1784840581,1785440480,6.943,1.013655675611130443,1.013888001127625927,0.022920,1.2120,94911672891,127421054762,108465201794,True,deep
MIN2-ADA-BOS,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cde359db27809fcf9a03c9b75d7313c5a84e841668ca378fbe058d70dab0d5cd4,1780263510,1785298203,58.272,1.067505086907978184,1.068539455479608808,0.096896,0.6085,71199138393,23142891958925164,37988803922979,True,deep
MIN2-ADA-BOS,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cde359db27809fcf9a03c9b75d7313c5a84e841668ca378fbe058d70dab0d5cd4,1782825087,1785298203,28.624,1.068382392804859107,1.068539455479608808,0.014701,0.1876,71199138393,23142891958925164,37988803922979,True,deep
MIN2-ADA-BOS,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cde359db27809fcf9a03c9b75d7313c5a84e841668ca378fbe058d70dab0d5cd4,1784227999,1785298203,12.387,1.068513772708062528,1.068539455479608808,0.002404,0.0709,71199138393,23142891958925164,37988803922979,True,deep
MIN2-ADA-BOS,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cde359db27809fcf9a03c9b75d7313c5a84e841668ca378fbe058d70dab0d5cd4,1784800347,1785298203,5.762,1.068525930541243467,1.068539455479608808,0.001266,0.0802,71199138393,23142891958925164,37988803922979,True,deep
MIN2-ADA-AGIX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cfc30419b935e7678463615daaec1a7290e072be31dac01881bb48447c4cd6446,1780263704,1785446928,59.991,1.099400643982878068,1.106968794162343690,0.688389,4.2623,67324785560,18290875668160,1002465326509,True,deep
MIN2-ADA-AGIX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cfc30419b935e7678463615daaec1a7290e072be31dac01881bb48447c4cd6446,1782842527,1785446928,30.144,1.102491645322203928,1.106968794162343690,0.406094,5.0297,67324785560,18290875668160,1002465326509,True,deep
MIN2-ADA-AGIX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cfc30419b935e7678463615daaec1a7290e072be31dac01881bb48447c4cd6446,1784229005,1785446928,14.096,1.103033852533514917,1.106968794162343690,0.356738,9.6592,67324785560,18290875668160,1002465326509,True,deep
MIN2-ADA-AGIX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cfc30419b935e7678463615daaec1a7290e072be31dac01881bb48447c4cd6446,1784818798,1785446928,7.27,1.103189172928160195,1.106968794162343690,0.342609,18.7341,67324785560,18290875668160,1002465326509,True,deep
MIN2-ADA-BODEGA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf310d21783a3ae8d2b519e20e2379800390e54c895132f7162a7542ccf834ca5,1780264071,1785389321,59.32,1.455925843249686958,1.485141536550236682,2.006675,13.0036,66955259753,760479763584,151938675412,True,deep
MIN2-ADA-BODEGA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf310d21783a3ae8d2b519e20e2379800390e54c895132f7162a7542ccf834ca5,1782849763,1785389321,29.393,1.474621766348835874,1.485141536550236682,0.713388,9.2287,66955259753,760479763584,151938675412,True,deep
MIN2-ADA-BODEGA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf310d21783a3ae8d2b519e20e2379800390e54c895132f7162a7542ccf834ca5,1784222955,1785389321,13.5,1.481587348040633722,1.485141536550236682,0.239891,6.6928,66955259753,760479763584,151938675412,True,deep
MIN2-ADA-BODEGA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf310d21783a3ae8d2b519e20e2379800390e54c895132f7162a7542ccf834ca5,1784827742,1785389321,6.5,1.482899645342850267,1.485141536550236682,0.151183,8.8536,66955259753,760479763584,151938675412,True,deep
MIN2-ADA-WLK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc52fc7a272e699d4b69fa1f83802651f2a0e715933458cb32c168ace1c7e8221,1780240066,1785419506,59.947,1.072884075699830918,1.078750228140787139,0.546765,3.3757,56485350148,4275730722,14406291071,True,deep
MIN2-ADA-WLK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc52fc7a272e699d4b69fa1f83802651f2a0e715933458cb32c168ace1c7e8221,1782852932,1785419506,29.706,1.075086537724227229,1.078750228140787139,0.340781,4.2687,56485350148,4275730722,14406291071,True,deep
MIN2-ADA-WLK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc52fc7a272e699d4b69fa1f83802651f2a0e715933458cb32c168ace1c7e8221,1784237364,1785419506,13.682,1.075689394769188137,1.078750228140787139,0.284546,7.8747,56485350148,4275730722,14406291071,True,deep
MIN2-ADA-WLK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc52fc7a272e699d4b69fa1f83802651f2a0e715933458cb32c168ace1c7e8221,1784826205,1785419506,6.867,1.078067462410528447,1.078750228140787139,0.063332,3.4225,56485350148,4275730722,14406291071,True,deep
MIN2-ADA-TCOIN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c02349ba6e32253998c83fe5ae3b3fb49a320a03e407959d44021148ea43797ce,1779553549,1783666735,47.606,1.002079955012007776,1.002086699706883156,0.000673,0.0052,56275319800,8696626,698118400,True,deep
MIN2-ADA-TCOIN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c02349ba6e32253998c83fe5ae3b3fb49a320a03e407959d44021148ea43797ce,1781388198,1783666735,26.372,1.002086466372022749,1.002086699706883156,0.000023,0.0003,56275319800,8696626,698118400,True,deep
MIN2-ADA-NIKEPIG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1cc9abfd664f73f4c2d2659382d6fef77b1cb3fbcac784de9bfbaf075454e102,1780250973,1785045698,55.495,1.180385854440567585,1.188470439583295357,0.684910,4.5918,54620820661,30527754,1086521071,True,deep
MIN2-ADA-NIKEPIG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1cc9abfd664f73f4c2d2659382d6fef77b1cb3fbcac784de9bfbaf075454e102,1782774491,1785045698,26.287,1.184138554320503746,1.188470439583295357,0.365826,5.2010,54620820661,30527754,1086521071,True,deep
MIN2-ADA-NIKEPIG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1cc9abfd664f73f4c2d2659382d6fef77b1cb3fbcac784de9bfbaf075454e102,1784232327,1785045698,9.414,1.184566960427447194,1.188470439583295357,0.329528,13.6047,54620820661,30527754,1086521071,True,deep
MIN2-ADA-NIKEPIG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1cc9abfd664f73f4c2d2659382d6fef77b1cb3fbcac784de9bfbaf075454e102,1784807719,1785045698,2.754,1.186690132416722605,1.188470439583295357,0.150023,21.9761,54620820661,30527754,1086521071,True,deep
MIN2-ADA-USDCx,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4c414a51eac26e5f913a91265c2882e013e1d74dab9a5fe2f875f7df7c9bb4c1,1780263963,1785448075,60.001,1.067210167375005070,1.165838875477945149,9.241732,71.2086,45341792774,7691522722,16018320339,True,deep
MIN2-ADA-USDCx,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4c414a51eac26e5f913a91265c2882e013e1d74dab9a5fe2f875f7df7c9bb4c1,1782852813,1785448075,30.038,1.109776119974839593,1.165838875477945149,5.051718,82.0027,45341792774,7691522722,16018320339,True,deep
MIN2-ADA-USDCx,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4c414a51eac26e5f913a91265c2882e013e1d74dab9a5fe2f875f7df7c9bb4c1,1784231249,1785448075,14.084,1.114160614483133672,1.165838875477945149,4.638313,223.8299,45341792774,7691522722,16018320339,True,deep
MIN2-ADA-USDCx,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4c414a51eac26e5f913a91265c2882e013e1d74dab9a5fe2f875f7df7c9bb4c1,1784842002,1785448075,7.015,1.159937132970910852,1.165838875477945149,0.508798,30.2224,45341792774,7691522722,16018320339,True,deep
MIN2-ADA-EMP,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2c49131e78e692b4105f311beca315e6d782fef9d4711675118beee68e22663f,1780250522,1785415449,59.779,1.039757878169125140,1.044062793007723390,0.414031,2.5549,39915656102,1430080893057,228836511755,True,deep
MIN2-ADA-EMP,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2c49131e78e692b4105f311beca315e6d782fef9d4711675118beee68e22663f,1782841053,1785415449,29.796,1.043037406314533585,1.044062793007723390,0.098308,1.2109,39915656102,1430080893057,228836511755,True,deep
MIN2-ADA-EMP,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2c49131e78e692b4105f311beca315e6d782fef9d4711675118beee68e22663f,1784187915,1785415449,14.208,1.043750835336854689,1.044062793007723390,0.029888,0.7707,39915656102,1430080893057,228836511755,True,deep
MIN2-ADA-EMP,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2c49131e78e692b4105f311beca315e6d782fef9d4711675118beee68e22663f,1784724926,1785415449,7.992,1.043970117343711348,1.044062793007723390,0.008877,0.4062,39915656102,1430080893057,228836511755,True,deep
MIN2-ADA-TITAN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c331e2f026a280fd156f48e0a9806ea22642f40da74a39b9d7ae6123fbdd55992,1780159516,1785369089,60.296,1.102517983264178619,1.106494468063699551,0.360673,2.2033,37705509850,391186183190,109760206468,True,deep
MIN2-ADA-TITAN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c331e2f026a280fd156f48e0a9806ea22642f40da74a39b9d7ae6123fbdd55992,1782845389,1785369089,29.209,1.104497828879074833,1.106494468063699551,0.180773,2.2826,37705509850,391186183190,109760206468,True,deep
MIN2-ADA-TITAN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c331e2f026a280fd156f48e0a9806ea22642f40da74a39b9d7ae6123fbdd55992,1784198239,1785369089,13.552,1.105796389981574003,1.106494468063699551,0.063129,1.7143,37705509850,391186183190,109760206468,True,deep
MIN2-ADA-TITAN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c331e2f026a280fd156f48e0a9806ea22642f40da74a39b9d7ae6123fbdd55992,1784823836,1785369089,6.311,1.106117115945041808,1.106494468063699551,0.034115,1.9924,37705509850,391186183190,109760206468,True,deep
MIN2-ADA-SUPERIOR,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cd1dce95696a3a5a62b81d03e21f9a1af6952a8114d141b2fbc4968de1260fd95,1777236417,1785022039,90.111,1.031198167686160922,1.031258164462691134,0.005818,0.0236,36531018196,769457439457193100,162575758967030,True,deep
MIN2-ADA-SUPERIOR,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cd1dce95696a3a5a62b81d03e21f9a1af6952a8114d141b2fbc4968de1260fd95,1782741184,1785022039,26.399,1.031232996886858955,1.031258164462691134,0.002441,0.0337,36531018196,769457439457193100,162575758967030,True,deep
MIN2-ADA-SUPERIOR,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cd1dce95696a3a5a62b81d03e21f9a1af6952a8114d141b2fbc4968de1260fd95,1783779958,1785022039,14.376,1.031249954231228923,1.031258164462691134,0.000796,0.0202,36531018196,769457439457193100,162575758967030,True,deep
MIN2-ADA-WMT,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c377949fb80c44ab5647e7609bef787c344a1ef079e47e66a23d0a1ccf8f11ffb,1780243374,1784306512,47.027,1.047292404325912988,1.047699006697776020,0.038824,0.3017,35293843137,187162233243,77575047952,True,deep
MIN2-ADA-WMT,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c377949fb80c44ab5647e7609bef787c344a1ef079e47e66a23d0a1ccf8f11ffb,1782532217,1784306512,20.536,1.047660866641649863,1.047699006697776020,0.003640,0.0647,35293843137,187162233243,77575047952,True,deep
MIN2-ADA-WMT,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c377949fb80c44ab5647e7609bef787c344a1ef079e47e66a23d0a1ccf8f11ffb,1783795279,1784306512,5.917,1.047699006684966290,1.047699006697776020,0.000000,0.0000,35293843137,187162233243,77575047952,True,deep
MIN2-ADA-METERA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c80c07ca98962c5083f0047d804b2a9693a2fa867eb0ade88ec1f2d8778a6d42b,1780193776,1784969554,55.275,1.139523035928928306,1.144194815570441800,0.409977,2.7385,35033573079,252664098041248,2600243437425,True,deep
MIN2-ADA-METERA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c80c07ca98962c5083f0047d804b2a9693a2fa867eb0ade88ec1f2d8778a6d42b,1782806795,1784969554,25.032,1.139956266285745834,1.144194815570441800,0.371817,5.5606,35033573079,252664098041248,2600243437425,True,deep
MIN2-ADA-METERA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c80c07ca98962c5083f0047d804b2a9693a2fa867eb0ade88ec1f2d8778a6d42b,1784054901,1784969554,10.586,1.140071351273013445,1.144194815570441800,0.361685,13.2558,35033573079,252664098041248,2600243437425,True,deep
MIN2-ADA-METERA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c80c07ca98962c5083f0047d804b2a9693a2fa867eb0ade88ec1f2d8778a6d42b,1784705569,1784969554,3.055,1.144168419184106983,1.144194815570441800,0.002307,0.2760,35033573079,252664098041248,2600243437425,True,deep
MIN2-ADA-PBG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ceaa5dcbfe54df6e24ae76e427175463934e6ccfd1106b4aac5e3cf17f2203da4,1779926303,1785283153,62.001,1.003841884354904355,1.003924511137907285,0.008231,0.0485,34528011082,276767370,3079230266,True,deep
MIN2-ADA-PBG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ceaa5dcbfe54df6e24ae76e427175463934e6ccfd1106b4aac5e3cf17f2203da4,1782847844,1785283153,28.186,1.003898412107899992,1.003924511137907285,0.002600,0.0337,34528011082,276767370,3079230266,True,deep
MIN2-ADA-PBG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ceaa5dcbfe54df6e24ae76e427175463934e6ccfd1106b4aac5e3cf17f2203da4,1783264301,1785283153,23.366,1.003916953574587950,1.003924511137907285,0.000753,0.0118,34528011082,276767370,3079230266,True,deep
MIN2-ADA-FACT,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2b4e632bf755fe5e33309a47216aa396106641edd056423e2ef2a08ce30bb604,1780149936,1785283823,59.42,1.009879075314548514,1.010071460789154949,0.019050,0.1171,34260266508,43111673299809,1203207991614,True,deep
MIN2-ADA-FACT,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2b4e632bf755fe5e33309a47216aa396106641edd056423e2ef2a08ce30bb604,1782347074,1785283823,33.99,1.010043089681771104,1.010071460789154949,0.002809,0.0302,34260266508,43111673299809,1203207991614,True,deep
MIN2-ADA-FACT,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2b4e632bf755fe5e33309a47216aa396106641edd056423e2ef2a08ce30bb604,1784011263,1785283823,14.729,1.010060599398132618,1.010071460789154949,0.001075,0.0267,34260266508,43111673299809,1203207991614,True,deep
MIN2-ADA-FACT,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2b4e632bf755fe5e33309a47216aa396106641edd056423e2ef2a08ce30bb604,1784678076,1785283823,7.011,1.010069061848001572,1.010071460789154949,0.000238,0.0124,34260266508,43111673299809,1203207991614,True,deep
WR2-ADA-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed73793237c26780971289912e3fc907bd7b2cc1ca33ff248616e13299a1219be3ed0,1780262263,1785445635,59.993,1.177404321592654305,1.199902835361119761,1.910857,12.2054,1933280983515,330407917635,666080367108,True,deep
WR2-ADA-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed73793237c26780971289912e3fc907bd7b2cc1ca33ff248616e13299a1219be3ed0,1782854660,1785445635,29.988,1.189537668208727842,1.199902835361119761,0.871361,11.1375,1933280983515,330407917635,666080367108,True,deep
WR2-ADA-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed73793237c26780971289912e3fc907bd7b2cc1ca33ff248616e13299a1219be3ed0,1784235753,1785445635,14.003,1.194222461107458307,1.199902835361119761,0.475655,13.1662,1933280983515,330407917635,666080367108,True,deep
WR2-ADA-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed73793237c26780971289912e3fc907bd7b2cc1ca33ff248616e13299a1219be3ed0,1784842417,1785445635,6.982,1.198039378613180676,1.199902835361119761,0.155542,8.4646,1933280983515,330407917635,666080367108,True,deep
WR2-ADA-USDA,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7378b90036bbb5b4fd95f607a140bffd8ad296af9f784f7eacbec79aec8d9198ee2,1780264071,1785445635,59.972,1.058764845114729873,1.071027699184295797,1.158223,7.2601,1867735005235,318971193776,720663718598,True,deep
WR2-ADA-USDA,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7378b90036bbb5b4fd95f607a140bffd8ad296af9f784f7eacbec79aec8d9198ee2,1782854543,1785445635,29.989,1.065884796967967396,1.071027699184295797,0.482501,6.0334,1867735005235,318971193776,720663718598,True,deep
WR2-ADA-USDA,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7378b90036bbb5b4fd95f607a140bffd8ad296af9f784f7eacbec79aec8d9198ee2,1784224524,1785445635,14.133,1.067652733125145521,1.071027699184295797,0.316111,8.4923,1867735005235,318971193776,720663718598,True,deep
WR2-ADA-USDA,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7378b90036bbb5b4fd95f607a140bffd8ad296af9f784f7eacbec79aec8d9198ee2,1784842205,1785445635,6.984,1.069016989819966112,1.071027699184295797,0.188090,10.3190,1867735005235,318971193776,720663718598,True,deep
WR2-NIGHT-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e3b40db2724918f3b0193f6576f5191bca4ff7dbbb2a12212b829af19023c313,1780257408,1785447664,60.072,1.024651460355379363,1.041154981535850501,1.610647,10.1952,4823854790584,89660777473,631659426742,True,deep
WR2-NIGHT-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e3b40db2724918f3b0193f6576f5191bca4ff7dbbb2a12212b829af19023c313,1782851577,1785447664,30.047,1.029795447645516639,1.041154981535850501,1.103086,14.2551,4823854790584,89660777473,631659426742,True,deep
WR2-NIGHT-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e3b40db2724918f3b0193f6576f5191bca4ff7dbbb2a12212b829af19023c313,1784235719,1785447664,14.027,1.030920380522455110,1.041154981535850501,0.992763,29.3114,4823854790584,89660777473,631659426742,True,deep
WR2-NIGHT-USDM,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e3b40db2724918f3b0193f6576f5191bca4ff7dbbb2a12212b829af19023c313,1784843186,1785447664,6.996,1.038970074685676540,1.041154981535850501,0.210295,11.5829,4823854790584,89660777473,631659426742,True,deep
WR2-ADA-IAG,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7370c5eb41c9d6525aae8a8d6f04045a6acc7e0eacae69da96987cf1d9124f22421,1780254178,1785446486,60.096,1.160794672043273434,1.174308332782195837,1.164173,7.2829,352186640122,2727662451103,834640796293,True,deep
WR2-ADA-IAG,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7370c5eb41c9d6525aae8a8d6f04045a6acc7e0eacae69da96987cf1d9124f22421,1782837329,1785446486,30.199,1.169668421478904975,1.174308332782195837,0.396686,4.9015,352186640122,2727662451103,834640796293,True,deep
WR2-ADA-IAG,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7370c5eb41c9d6525aae8a8d6f04045a6acc7e0eacae69da96987cf1d9124f22421,1784235206,1785446486,14.019,1.171813063493691246,1.174308332782195837,0.212941,5.6943,352186640122,2727662451103,834640796293,True,deep
WR2-ADA-IAG,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed7370c5eb41c9d6525aae8a8d6f04045a6acc7e0eacae69da96987cf1d9124f22421,1784839705,1785446486,7.023,1.173039406422982741,1.174308332782195837,0.108174,5.7799,352186640122,2727662451103,834640796293,True,deep
WR2-ADA-WINGRIDERS,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e650ce568d1dc1ebfb9bfbd8c06982f3ea95a9959ddaefc783edd95134d2b3eb,1780261611,1785424159,59.752,1.033085963264873581,1.034144806029488310,0.102493,0.6277,351733078412,16371443045891,2320431392366,True,deep
WR2-ADA-WINGRIDERS,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e650ce568d1dc1ebfb9bfbd8c06982f3ea95a9959ddaefc783edd95134d2b3eb,1782849690,1785424159,29.797,1.033743353590920942,1.034144806029488310,0.038835,0.4767,351733078412,16371443045891,2320431392366,True,deep
WR2-ADA-WINGRIDERS,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e650ce568d1dc1ebfb9bfbd8c06982f3ea95a9959ddaefc783edd95134d2b3eb,1784229144,1785424159,13.831,1.033948062807165343,1.034144806029488310,0.019028,0.5034,351733078412,16371443045891,2320431392366,True,deep
WR2-ADA-WINGRIDERS,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737e650ce568d1dc1ebfb9bfbd8c06982f3ea95a9959ddaefc783edd95134d2b3eb,1784819562,1785424159,6.998,1.034065102187735790,1.034144806029488310,0.007708,0.4028,351733078412,16371443045891,2320431392366,True,deep
WR2-ADA-TITAN,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737608055fa2ab77521be62ce2524622cf5f763bcf0cde72a49d7a32115fd13ab7a,1780260352,1785439512,59.944,1.002830667298289693,1.005413228341946153,0.257527,1.5784,259484796273,2646902405816,824290562873,True,deep
WR2-ADA-TITAN,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737608055fa2ab77521be62ce2524622cf5f763bcf0cde72a49d7a32115fd13ab7a,1782845318,1785439512,30.025,1.003969460931311142,1.005413228341946153,0.143806,1.7623,259484796273,2646902405816,824290562873,True,deep
WR2-ADA-TITAN,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737608055fa2ab77521be62ce2524622cf5f763bcf0cde72a49d7a32115fd13ab7a,1784225532,1785439512,14.051,1.004336623883715605,1.005413228341946153,0.107196,2.8223,259484796273,2646902405816,824290562873,True,deep
WR2-ADA-TITAN,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737608055fa2ab77521be62ce2524622cf5f763bcf0cde72a49d7a32115fd13ab7a,1784819562,1785439512,7.175,1.004450400989427762,1.005413228341946153,0.095856,4.9945,259484796273,2646902405816,824290562873,True,deep
WR2-ADA-DJEDMICROUSD,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737c0bccd3384ea1094fcee3cb77d4770647df096517648214fdfaa21ac21c7b7fc,1780252556,1785426832,59.887,1.136242886135720425,1.145534601126175038,0.817758,5.0890,167086746729,29018837464,60785892108,True,deep
WR2-ADA-DJEDMICROUSD,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737c0bccd3384ea1094fcee3cb77d4770647df096517648214fdfaa21ac21c7b7fc,1782832143,1785426832,30.031,1.141749564964610318,1.145534601126175038,0.331512,4.1046,167086746729,29018837464,60785892108,True,deep
WR2-ADA-DJEDMICROUSD,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737c0bccd3384ea1094fcee3cb77d4770647df096517648214fdfaa21ac21c7b7fc,1784231029,1785426832,13.84,1.142852856155922591,1.145534601126175038,0.234654,6.3761,167086746729,29018837464,60785892108,True,deep
WR2-ADA-DJEDMICROUSD,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737c0bccd3384ea1094fcee3cb77d4770647df096517648214fdfaa21ac21c7b7fc,1784842248,1785426832,6.766,1.144732920120919908,1.145534601126175038,0.070032,3.8489,167086746729,29018837464,60785892108,True,deep
WR2-ADA-ATLAS,wingriders-v2,6fdc63a1d71dc2c65502b79baae7fb543185702b12c3c5fb639ed737c971ec0e3d26cabd2743ba3bdca49c7fafba1bb517170cc776fe46a235cd23e0,1780261208,1785440440,59.945,1.045035860862302788,1.060840086376828072,1.512314,9.5701,164172302200,220295347865,179267963518,True,deep
